PMX Bone Weight
-3.694529E-08,17.22662,0.7758719,-0.1388565,0.4842592,0.8638356,éÒ,è„îºêgÇR,,,0.54,0.46,0,0,False,0,0,0,0,0,0,0,0,0
-0.2566799,17.20721,0.7069464,-0.4221459,0.5462522,0.7234648,éÒ,è„îºêgÇR,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
-1.354394,14.07293,-0.3117501,-0.9793878,-0.1961595,0.04817595,è„îºêgÇQ,è„îºêgÇR,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
-1.293187,13.69763,-0.3237677,-0.9752731,-0.1905545,0.111943,è„îºêgÇQ,è„îºêg,,,0.57,0.43,0,0,False,0,0,0,0,0,0,0,0,0
-1.256614,14.03573,0.08623818,-0.8754395,-0.2951451,0.3827465,è„îºêgÇQ,è„îºêgÇR,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
-1.167471,13.67633,-0.0002210578,-0.8405533,-0.2776957,0.4651401,è„îºêgÇQ,è„îºêg,,,0.82,0.18,0,0,False,0,0,0,0,0,0,0,0,0
-1.079569,14.00724,0.2785551,-0.5971515,-0.365033,0.7142556,è„îºêgÇR,è„îºêgÇQ,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
-1.000346,13.66716,0.1746112,-0.5423809,-0.3073964,0.7818761,è„îºêgÇQ,è„îºêg,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
-0.8751737,13.97605,0.3440779,-0.3419777,-0.3730017,0.8625085,è„îºêgÇR,è„îºêgÇQ,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
-0.8030363,13.65249,0.2353272,-0.2955888,-0.3065967,0.9047793,è„îºêgÇQ,è„îºêg,,,0.72,0.28,0,0,False,0,0,0,0,0,0,0,0,0
-0.666461,13.96825,0.4009154,-0.2539258,-0.3734118,0.8922361,è„îºêgÇQ,è„îºêgÇR,,,0.53,0.47,0,0,False,0,0,0,0,0,0,0,0,0
-0.6316099,13.65563,0.2974933,-0.2982749,-0.2902356,0.9092829,è„îºêgÇQ,è„îºêg,,,0.68,0.32,0,0,False,0,0,0,0,0,0,0,0,0
-0.432534,13.65541,0.3225752,-0.1461378,-0.291402,0.9453722,è„îºêgÇQ,è„îºêg,,,0.62,0.38,0,0,False,0,0,0,0,0,0,0,0,0
-0.4549547,13.96399,0.4523107,-0.06118532,-0.3460174,0.9362309,è„îºêgÇQ,è„îºêgÇR,,,0.53,0.47,0,0,False,0,0,0,0,0,0,0,0,0
-0.2382712,14.34622,0.5490346,0.1474871,-0.3100693,0.9392041,è„îºêgÇR,è„îºêgÇQ,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
-0.2336932,13.98369,0.4265839,0.1128494,-0.2729179,0.9553956,è„îºêgÇQ,è„îºêgÇR,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
-0.4652062,14.32376,0.5692164,0.01396457,-0.3402528,0.9402304,è„îºêgÇR,è„îºêgÇQ,,,0.92,0.08000004,0,0,False,0,0,0,0,0,0,0,0,0
-0.6983681,14.32682,0.545105,-0.20364,-0.3721234,0.9055688,è„îºêgÇR,è„îºêgÇQ,,,0.91,0.09000003,0,0,False,0,0,0,0,0,0,0,0,0
-0.9213465,14.3558,0.4944364,-0.3451441,-0.4013567,0.8484034,è„îºêgÇR,è„îºêgÇQ,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
-1.156956,14.44649,0.406943,-0.6167896,-0.3830045,0.6876615,è„îºêgÇR,è„îºêgÇQ,,,0.84,0.16,0,0,False,0,0,0,0,0,0,0,0,0
-0.2212579,13.65989,0.3370816,-0.01635748,-0.24504,0.969375,è„îºêgÇQ,è„îºêg,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
-3.138405E-05,13.67091,0.3394699,0.04799302,-0.2073494,0.977089,è„îºêg,è„îºêgÇQ,,,0.61,0.39,0,0,False,0,0,0,0,0,0,0,0,0
-2.492862E-05,14.00489,0.4034646,0.1306639,-0.2717109,0.9534674,è„îºêgÇQ,è„îºêg,,,0.66,0.34,0,0,False,0,0,0,0,0,0,0,0,0
-1.866253E-06,14.39003,0.5321324,0.1287128,-0.2921478,0.9476722,è„îºêgÇR,è„îºêgÇQ,,,0.94,0.06,0,0,False,0,0,0,0,0,0,0,0,0
0.7369555,14.82234,0.7420011,0.1532161,-0.3207763,0.9346804,è„îºêgÇR,ç∂å®,,,0.91,0.09000003,0,0,False,0,0,0,0,0,0,0,0,0
1.18809,14.97633,0.6773674,0.4064939,-0.383272,0.8293765,è„îºêgÇR,ç∂å®,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.6983609,14.32684,0.5451056,0.2036404,-0.3721234,0.9055687,è„îºêgÇR,è„îºêgÇQ,,,0.91,0.09000003,0,0,False,0,0,0,0,0,0,0,0,0
0.9213383,14.3558,0.4944364,0.3451449,-0.4013565,0.8484032,è„îºêgÇR,è„îºêgÇQ,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
1.156945,14.44649,0.406943,0.6167894,-0.3830046,0.6876615,è„îºêgÇR,è„îºêgÇQ,,,0.84,0.16,0,0,False,0,0,0,0,0,0,0,0,0
1.454721,15.17815,0.5795606,0.8219331,-0.39197,0.4132622,è„îºêgÇR,ç∂å®,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
1.079537,14.00726,0.2785553,0.5971499,-0.3650331,0.7142568,è„îºêgÇR,è„îºêgÇQ,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
0.8751341,13.97604,0.3440775,0.3419763,-0.3730014,0.8625091,è„îºêgÇR,è„îºêgÇQ,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
0.6664213,13.96825,0.4009154,0.2539251,-0.3734127,0.8922359,è„îºêgÇQ,è„îºêgÇR,,,0.53,0.47,0,0,False,0,0,0,0,0,0,0,0,0
0.4549145,13.96399,0.4523107,0.06118521,-0.3460174,0.9362308,è„îºêgÇQ,è„îºêgÇR,,,0.53,0.47,0,0,False,0,0,0,0,0,0,0,0,0
0.4651991,14.32375,0.5692157,-0.01396479,-0.3402519,0.9402307,è„îºêgÇR,è„îºêgÇQ,,,0.92,0.08000004,0,0,False,0,0,0,0,0,0,0,0,0
0.4878344,14.78624,0.7513887,-0.100132,-0.3059573,0.9467648,è„îºêgÇR,ç∂å®,,,0.93,0.06999999,0,0,False,0,0,0,0,0,0,0,0,0
0.5346227,15.15706,0.8560501,-0.07166033,-0.2235086,0.9720642,è„îºêgÇR,ç∂å®,,,0.81,0.19,0,0,False,0,0,0,0,0,0,0,0,0
0.257586,14.7949,0.6868877,-0.188974,-0.2751234,0.9426537,è„îºêgÇR,ç∂å®,,,0.96,0.04000002,0,0,False,0,0,0,0,0,0,0,0,0
0.2631443,15.23028,0.8228945,-0.143638,-0.2114497,0.9667767,è„îºêgÇR,ç∂å®,,,0.93,0.06999999,0,0,False,0,0,0,0,0,0,0,0,0
0.2382648,14.34622,0.5490346,-0.147487,-0.3100693,0.9392042,è„îºêgÇR,è„îºêgÇQ,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.2336481,13.98369,0.4265839,-0.1128487,-0.2729179,0.9553957,è„îºêgÇQ,è„îºêgÇR,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
0.2211987,13.6599,0.3370819,0.01635786,-0.24504,0.969375,è„îºêgÇQ,è„îºêg,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
-3.138405E-05,13.67091,0.3394699,-0.0479927,-0.2073503,0.9770889,è„îºêg,è„îºêgÇQ,,,0.61,0.39,0,0,False,0,0,0,0,0,0,0,0,0
-2.492862E-05,14.00489,0.4034646,-0.1306639,-0.2717109,0.9534674,è„îºêgÇQ,è„îºêg,,,0.66,0.34,0,0,False,0,0,0,0,0,0,0,0,0
-1.866253E-06,14.39003,0.5321324,-0.1287129,-0.2921469,0.9476724,è„îºêgÇR,è„îºêgÇQ,,,0.94,0.06,0,0,False,0,0,0,0,0,0,0,0,0
-2.902732E-08,14.827,0.6587156,-0.1119551,-0.3048314,0.9458033,è„îºêgÇR,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-3.210236E-08,15.11441,0.7642754,-0.112858,-0.2323842,0.9660542,è„îºêgÇR,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
