PMX Bone Weight
-0.7509276,14.09289,-1.303771,-0.3429035,-0.256626,-0.9036373,上半身２,上半身,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
-1.044253,14.09149,-1.205801,-0.5300856,-0.2602763,-0.8070103,上半身２,上半身３,,,0.73,0.27,0,0,False,0,0,0,0,0,0,0,0,0
-0.95687,14.26087,-1.303213,-0.4385303,-0.3789145,-0.8149324,上半身３,上半身２,,,0.79,0.21,0,0,False,0,0,0,0,0,0,0,0,0
-1.156309,14.37467,-1.190959,-0.6508463,-0.3085337,-0.6936901,上半身３,上半身２,,,0.69,0.31,0,0,False,0,0,0,0,0,0,0,0,0
-1.230676,14.14767,-1.081369,-0.8047004,-0.2446928,-0.5409091,上半身２,上半身３,,,0.72,0.28,0,0,False,0,0,0,0,0,0,0,0,0
-1.307613,14.1386,-0.8291357,-0.9540783,-0.1895453,-0.2319636,上半身２,上半身３,,,0.71,0.29,0,0,False,0,0,0,0,0,0,0,0,0
-1.327568,14.37327,-0.8613605,-0.9602036,-0.1797343,-0.2137862,上半身２,上半身３,,,0.51,0.49,0,0,False,0,0,0,0,0,0,0,0,0
-1.248916,13.73328,-0.7948281,-0.9416738,-0.1705387,-0.2901157,上半身２,上半身,,,0.58,0.42,0,0,False,0,0,0,0,0,0,0,0,0
-1.150173,13.74661,-1.003398,-0.824278,-0.2168393,-0.5230168,上半身２,上半身,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
-1.010146,13.74719,-1.120833,-0.6539187,-0.2137512,-0.7257415,上半身２,上半身,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
-0.8137012,13.74739,-1.255565,-0.4723797,-0.1341073,-0.871133,上半身２,上半身,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
-0.6226729,13.71478,-1.315963,-0.2866541,-0.09052399,-0.9537478,上半身,上半身２,,,0.56,0.44,0,0,False,0,0,0,0,0,0,0,0,0
-0.5425078,14.09694,-1.376891,-0.1742238,-0.2056936,-0.9629829,上半身２,上半身,,,0.82,0.18,0,0,False,0,0,0,0,0,0,0,0,0
-0.3447564,13.63783,-1.355928,-0.07723437,-0.06743683,-0.9947297,上半身,上半身２,,,0.56,0.44,0,0,False,0,0,0,0,0,0,0,0,0
-0.2929145,14.1928,-1.393381,0.04861828,-0.1716582,-0.9839562,上半身２,上半身３,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
-2.612105E-05,14.18172,-1.391035,-0.006551867,-0.077826,-0.9969454,上半身２,上半身３,,,0.76,0.24,0,0,False,0,0,0,0,0,0,0,0,0
-3.296443E-05,13.62226,-1.364188,-0.02992219,-0.0468362,-0.9984543,上半身,上半身２,,,0.53,0.47,0,0,False,0,0,0,0,0,0,0,0,0
0.9728389,14.03638,-1.437975,0.09227199,-0.6907013,0.7172291,左乳２,上半身３,,,0.71,0.29,0,0,False,0,0,0,0,0,0,0,0,0
