PMX Bone Weight
-1.248916,13.73328,-0.7948281,-0.9416738,-0.1705387,-0.2901157,上半身２,上半身,,,0.58,0.42,0,0,False,0,0,0,0,0,0,0,0,0
-1.150173,13.74661,-1.003398,-0.824278,-0.2168393,-0.5230168,上半身２,上半身,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
-1.010146,13.74719,-1.120833,-0.6539187,-0.2137512,-0.7257415,上半身２,上半身,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
-0.8137012,13.74739,-1.255565,-0.4723797,-0.1341073,-0.871133,上半身２,上半身,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
-0.6226729,13.71478,-1.315963,-0.2866541,-0.09052399,-0.9537478,上半身,上半身２,,,0.56,0.44,0,0,False,0,0,0,0,0,0,0,0,0
-0.3447564,13.63783,-1.355928,-0.07723437,-0.06743683,-0.9947297,上半身,上半身２,,,0.56,0.44,0,0,False,0,0,0,0,0,0,0,0,0
-3.296443E-05,13.62226,-1.364188,-0.02992219,-0.0468362,-0.9984543,上半身,上半身２,,,0.53,0.47,0,0,False,0,0,0,0,0,0,0,0,0
0.3446906,13.63783,-1.355928,0.07723437,-0.06743683,-0.9947297,上半身,上半身２,,,0.56,0.44,0,0,False,0,0,0,0,0,0,0,0,0
0.6226071,13.71478,-1.315962,0.2866541,-0.09052408,-0.9537477,上半身,上半身２,,,0.56,0.44,0,0,False,0,0,0,0,0,0,0,0,0
-3.296443E-05,13.62226,-1.364188,0.02992209,-0.0468362,-0.9984543,上半身,上半身２,,,0.53,0.47,0,0,False,0,0,0,0,0,0,0,0,0
0.8136353,13.74739,-1.255565,0.4723797,-0.1341073,-0.871133,上半身２,上半身,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
1.010081,13.74719,-1.120834,0.653919,-0.2137522,-0.7257408,上半身２,上半身,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
1.150107,13.74661,-1.003398,0.8242779,-0.2168393,-0.5230168,上半身２,上半身,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
1.106484,12.05331,-0.9442342,0.7631466,0.2026669,-0.6136231,下半身,上半身,,,0.86,0.14,0,0,False,0,0,0,0,0,0,0,0,0
1.045188,12.67968,-0.9170277,0.848138,0.05314348,-0.5271029,下半身,上半身,,,0.78,0.22,0,0,False,0,0,0,0,0,0,0,0,0
1.068056,13.25575,-0.9256576,0.8346374,-0.07628155,-0.5454921,上半身,下半身,,,0.79,0.21,0,0,False,0,0,0,0,0,0,0,0,0
0.9262686,12.63124,-1.055762,0.7184061,0.05818627,-0.6931861,下半身,上半身,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
0.9734234,11.95811,-1.097407,0.5988865,0.08661047,-0.7961366,下半身,上半身,,,0.76,0.24,0,0,False,0,0,0,0,0,0,0,0,0
0.7365025,11.88169,-1.170878,0.2350566,-0.09129758,-0.9676843,下半身,上半身,,,0.79,0.21,0,0,False,0,0,0,0,0,0,0,0,0
0.7876205,12.54317,-1.159858,0.478355,0.01050956,-0.8781036,下半身,上半身,,,0.89,0.11,0,0,False,0,0,0,0,0,0,0,0,0
0.9514853,13.24771,-1.035484,0.7079255,-0.07154831,-0.7026538,上半身,下半身,,,0.74,0.26,0,0,False,0,0,0,0,0,0,0,0,0
1.150107,13.74661,-1.003398,0.8242779,-0.2168393,-0.5230168,上半身２,上半身,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
0.5045496,11.79441,-1.208196,0.269598,-0.1081771,-0.9568775,下半身,上半身,,,0.92,0.08000004,0,0,False,0,0,0,0,0,0,0,0,0
0.2455134,11.74092,-1.249537,0.1339867,-0.1566371,-0.9785255,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5820353,12.37882,-1.241464,0.3543478,-0.04960844,-0.9337968,下半身,上半身,,,0.84,0.16,0,0,False,0,0,0,0,0,0,0,0,0
0.8237852,13.22925,-1.148416,0.5831941,-0.06734126,-0.8095368,上半身,下半身,,,0.74,0.26,0,0,False,0,0,0,0,0,0,0,0,0
1.010081,13.74719,-1.120834,0.653919,-0.2137522,-0.7257408,上半身２,上半身,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
-1.530737E-05,11.88413,-1.185544,-0.5126715,0.1128585,-0.8511351,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-1.527964E-05,11.90167,-1.193085,-4.065492E-06,-0.2317751,-0.9727693,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.02471823,11.90166,-1.193309,-0.3640417,-0.01118485,-0.9313155,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-1.557053E-05,12.00596,-1.19711,-2.038379E-05,0.1249394,-0.9921643,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.02451136,12.00596,-1.197111,-0.613654,0.01988338,-0.7893246,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-1.558277E-05,12.02489,-1.188121,-0.3403359,-0.05042801,-0.9389508,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-1.814042E-05,12.30038,-1.29231,0.1122347,-0.1175346,-0.9867061,下半身,上半身,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
-0.0658234,12.22951,-1.291508,0.3188511,-0.1179942,-0.9404314,下半身,上半身,,,0.89,0.11,0,0,False,0,0,0,0,0,0,0,0,0
-1.558277E-05,12.02489,-1.188121,0.3403371,-0.05042479,-0.9389504,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.02454247,12.00596,-1.197111,0.6136534,0.01988511,-0.789325,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.09234773,12.01086,-1.291606,0.3386676,-0.05938581,-0.9390301,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-3.296443E-05,13.62226,-1.364188,-0.02992219,-0.0468362,-0.9984543,上半身,上半身２,,,0.53,0.47,0,0,False,0,0,0,0,0,0,0,0,0
-0.3447564,13.63783,-1.355928,-0.07723437,-0.06743683,-0.9947297,上半身,上半身２,,,0.56,0.44,0,0,False,0,0,0,0,0,0,0,0,0
-2.812422E-05,13.05685,-1.326289,-0.04402546,-0.03804445,-0.9983057,上半身,下半身,,,0.68,0.32,0,0,False,0,0,0,0,0,0,0,0,0
-0.2984917,13.09354,-1.314602,-0.1136446,-0.03164066,-0.9930175,上半身,下半身,,,0.68,0.32,0,0,False,0,0,0,0,0,0,0,0,0
-0.3283368,12.22836,-1.291917,-0.1654738,-0.03763537,-0.9854957,下半身,上半身,,,0.93,0.06999999,0,0,False,0,0,0,0,0,0,0,0,0
-0.2455374,11.74092,-1.249534,-0.1339865,-0.1566374,-0.9785255,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.06297848,11.82525,-1.274382,0.5924675,0.04242738,-0.8044764,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
